,FIPS,State,County,Unreliable,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Quartile,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (AIAN) Unreliable,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Asian) Unreliable,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Black) Unreliable,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (Hispanic) Unreliable,YPLL Rate (White),YPLL Rate (White) 95% CI - Low,YPLL Rate (White) 95% CI - High,YPLL Rate (White) Unreliable,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Quartile.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Quartile.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Quartile.3,Unreliable.1,% Low Birthweight,95% CI - Low.4,95% CI - High.4,Quartile.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (White),% LBW (White) 95% CI - Low,% LBW (White) 95% CI - High,% Adults Reporting Currently Smoking,95% CI - Low.5,95% CI - High.5,Quartile.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Quartile.6,Food Environment Index,Quartile.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Quartile.8,% With Access to Exercise Opportunities,Quartile.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Quartile.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Quartile.11,# Chlamydia Cases,Chlamydia Rate,Quartile.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Quartile.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (White),Teen Birth Rate (White) 95% CI - Low,Teen Birth Rate (White) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Quartile.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Quartile.15,# Dentists,Dentist Rate,Dentist Ratio,Quartile.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Quartile.17,Preventable Hospitalization Rate,Quartile.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% with Annual Mammogram,Quartile.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,Quartile.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),# Completed High School,Population,% Completed High School,95% CI - Low.12,95% CI - High.12,Quartile.21,# Some College,Population.1,% Some College,95% CI - Low.13,95% CI - High.13,Quartile.22,# Unemployed,Labor Force,% Unemployed,Quartile.23,% Children in Poverty,95% CI - Low.14,95% CI - High.14,Quartile.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,Quartile.25,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.15,95% CI - High.15,Quartile.26,# Associations,Social Association Rate,Quartile.27,# Injury Deaths,Injury Death Rate,95% CI - Low.16,95% CI - High.16,Quartile.28,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (White),Injury Death Rate (White) 95% CI - Low,Injury Death Rate (White) 95% CI - High,Average Daily PM2.5,Quartile.29,Presence of Water Violation,Quartile.30,% Severe Housing Problems,95% CI - Low.17,95% CI - High.17,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Quartile.31,% Drive Alone to Work,95% CI - Low.18,95% CI - High.18,Quartile.32,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (White),% Drive Alone (White) 95% CI - Low,% Drive Alone (White) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.19,95% CI - High.19,Quartile.33
2807,48481,Texas,Wharton,,646.0,8593.0,7614.0,9571.0,2.0,,,,,,,,,14370.0,10767.0,17974.0,,6922.0,5613.0,8231.0,,8611.0,7007.0,10215.0,,21.0,19.0,23.0,3.0,4.0,3.7,4.3,3.0,5.0,4.8,5.3,3.0,,9.0,8.0,10.0,4.0,,,,,,,17.0,14.0,20.0,8.0,7.0,9.0,8.0,7.0,10.0,19.0,17.0,21.0,2.0,41.0,40.0,43.0,4.0,7.4,2.0,30.0,27.0,32.0,3.0,48.0,4.0,19.0,18.0,20.0,1.0,5.0,58.0,9.0,4.0,16.0,1.0,165.0,397.1,3.0,43.0,39.0,47.0,3.0,,,,,,,47.0,36.0,60.0,59.0,53.0,66.0,18.0,14.0,23.0,8200.0,24.0,22.0,27.0,4.0,17.0,41.0,2452:1,3.0,23.0,55.0,1814:1,1.0,21.0,50.0,1987:1,3.0,4794.0,4.0,,,4792.0,6463.0,4116.0,28.0,3.0,,,27.0,18.0,30.0,42.0,2.0,,,31.0,34.0,44.0,21583,26802,81,78.0,83.0,3.0,5430,9841,55,49.0,62.0,2.0,1206.0,21120.0,5.7,3.0,23.0,15.0,30.0,3.0,,,43.0,24.0,5.0,118165.0,22936.0,5.2,4.0,2916.0,10927.0,27.0,21.0,32.0,3.0,62,14.9,1.0,158.0,76.0,64.0,88.0,2.0,,,,,,,70.0,42.0,110.0,56.0,41.0,74.0,97.0,78.0,120.0,9.5,4.0,Yes,2.0,19,16.0,22.0,13,10,16,5,3,7,2,1,3,4.0,85,83.0,87.0,4.0,,,,,,,81.0,70.0,92.0,82.0,76.0,87.0,86.0,83.0,90.0,17609,32,27.0,36.0,3.0
2808,48483,Texas,Wheeler,,99.0,10144.0,6939.0,14320.0,3.0,,,,,,,,,,,,,,,,,,,,,20.0,18.0,23.0,3.0,4.1,3.8,4.5,4.0,5.2,4.9,5.5,4.0,,7.0,5.0,9.0,1.0,,,,,,,,,,,,,,,,22.0,19.0,25.0,4.0,38.0,37.0,40.0,2.0,7.2,2.0,29.0,26.0,31.0,3.0,40.0,4.0,20.0,19.0,21.0,3.0,2.0,21.0,10.0,2.0,23.0,1.0,,,3.0,28.0,19.0,40.0,1.0,,,,,,,,,,31.0,17.0,52.0,29.0,17.0,46.0,1063.0,27.0,24.0,30.0,4.0,1.0,20.0,4946:1,4.0,1.0,20.0,4927:1,3.0,3.0,61.0,1642:1,3.0,3194.0,2.0,,,,6434.0,3115.0,28.0,3.0,,,,,,35.0,3.0,,,,25.0,35.0,2770,3405,81,77.0,86.0,3.0,587,1120,52,43.0,62.0,3.0,129.0,2066.0,6.2,3.0,22.0,15.0,29.0,2.0,,,,35.0,17.0,101538.0,24573.0,4.1,1.0,293.0,1285.0,23.0,11.0,34.0,2.0,12,24.3,1.0,25.0,96.0,62.0,141.0,4.0,,,,,,,,,,,,,,,,6.4,1.0,Yes,2.0,15,10.0,19.0,9,5,14,6,2,9,1,0,2,3.0,82,75.0,89.0,3.0,,,,,,,,,,,,,,,,2400,26,19.0,33.0,2.0
2809,48485,Texas,Wichita,,2138.0,9385.0,8804.0,9966.0,3.0,,,,,,,,,12689.0,10661.0,14717.0,,7475.0,6319.0,8632.0,,9530.0,8798.0,10262.0,,18.0,16.0,20.0,2.0,3.8,3.5,4.1,2.0,4.8,4.6,5.1,2.0,,8.0,7.0,8.0,2.0,,,,7.0,4.0,10.0,12.0,10.0,14.0,8.0,7.0,9.0,7.0,6.0,8.0,20.0,17.0,22.0,3.0,37.0,36.0,39.0,2.0,6.3,3.0,26.0,23.0,28.0,2.0,70.0,2.0,20.0,19.0,21.0,3.0,22.0,71.0,31.0,25.0,37.0,4.0,567.0,428.8,4.0,36.0,33.0,38.0,2.0,,,,,,,39.0,32.0,45.0,53.0,48.0,58.0,29.0,26.0,31.0,18633.0,19.0,16.0,21.0,1.0,110.0,83.0,1211:1,1.0,110.0,85.0,1182:1,1.0,247.0,190.0,527:1,1.0,4081.0,4.0,15901.0,1879.0,6600.0,3794.0,3852.0,38.0,1.0,27.0,36.0,37.0,30.0,38.0,47.0,1.0,39.0,48.0,36.0,40.0,48.0,73030,82903,88,87.0,89.0,1.0,20337,34513,59,55.0,63.0,2.0,2925.0,55325.0,5.3,3.0,19.0,13.0,25.0,2.0,31.0,2.0,38.0,27.0,15.0,104367.0,21454.0,4.9,3.0,8371.0,29333.0,29.0,24.0,34.0,3.0,124,9.3,3.0,498.0,75.0,69.0,82.0,2.0,,,,,,,61.0,45.0,82.0,43.0,32.0,56.0,89.0,80.0,98.0,8.3,2.0,Yes,2.0,16,14.0,17.0,13,12,15,2,2,3,1,1,2,3.0,74,72.0,76.0,1.0,71.0,63.0,80.0,58.0,45.0,70.0,62.0,55.0,69.0,75.0,71.0,78.0,78.0,76.0,80.0,61049,7,6.0,9.0,1.0
2810,48487,Texas,Wilbarger,,256.0,10452.0,8364.0,12539.0,4.0,,,,,,,,,,,,,9209.0,6167.0,13225.0,,9301.0,6631.0,11970.0,,24.0,22.0,26.0,4.0,4.5,4.2,4.9,4.0,5.2,5.0,5.5,4.0,,9.0,8.0,11.0,4.0,,,,,,,21.0,13.0,30.0,9.0,6.0,12.0,8.0,5.0,10.0,24.0,21.0,26.0,4.0,41.0,40.0,42.0,4.0,5.5,4.0,33.0,30.0,35.0,4.0,28.0,4.0,18.0,17.0,19.0,1.0,4.0,21.0,19.0,8.0,32.0,2.0,22.0,172.3,1.0,46.0,38.0,54.0,4.0,,,,,,,,,,64.0,50.0,82.0,36.0,27.0,47.0,2297.0,23.0,20.0,26.0,3.0,4.0,32.0,3138:1,3.0,4.0,31.0,3183:1,3.0,19.0,149.0,670:1,1.0,3558.0,3.0,,,,4392.0,3220.0,25.0,3.0,,,25.0,39.0,23.0,50.0,1.0,,,41.0,45.0,52.0,6856,8727,79,75.0,82.0,4.0,1600,3208,50,40.0,60.0,3.0,322.0,4891.0,6.6,4.0,21.0,14.0,28.0,2.0,,,52.0,19.0,32.0,90656.0,18637.0,4.9,3.0,449.0,2881.0,16.0,9.0,22.0,1.0,14,11.2,2.0,51.0,80.0,60.0,105.0,2.0,,,,,,,,,,,,,,,,7.4,2.0,Yes,2.0,16,11.0,20.0,10,6,14,4,1,6,5,2,7,3.0,77,72.0,81.0,1.0,,,,,,,,,,78.0,69.0,86.0,80.0,72.0,87.0,5726,16,10.0,22.0,1.0
2811,48489,Texas,Willacy,,322.0,9726.0,8235.0,11218.0,3.0,,,,,,,,,,,,,,,,,,,,,30.0,26.0,33.0,4.0,4.6,4.2,5.0,4.0,4.4,4.1,4.7,1.0,,8.0,7.0,9.0,2.0,,,,,,,,,,,,,,,,20.0,17.0,23.0,3.0,46.0,44.0,48.0,4.0,4.4,4.0,39.0,36.0,43.0,4.0,62.0,2.0,17.0,16.0,18.0,1.0,7.0,25.0,28.0,17.0,39.0,3.0,73.0,341.8,3.0,40.0,35.0,46.0,3.0,,,,,,,,,,,,,,,,3494.0,24.0,21.0,27.0,4.0,8.0,38.0,2645:1,3.0,1.0,5.0,20316:1,4.0,6.0,30.0,3386:1,4.0,4357.0,4.0,,,,4929.0,2247.0,22.0,4.0,,,,24.0,19.0,48.0,1.0,,,,48.0,50.0,8899,12984,69,64.0,73.0,4.0,2050,5875,35,27.0,42.0,4.0,731.0,6976.0,10.5,4.0,39.0,28.0,51.0,4.0,,,,38.0,4.0,83400.0,13860.0,6.0,4.0,1788.0,4869.0,37.0,26.0,47.0,4.0,10,4.7,4.0,62.0,58.0,44.0,74.0,1.0,,,,,,,,,,,,,,,,10.2,4.0,No,1.0,19,14.0,23.0,9,5,12,12,8,16,2,0,3,4.0,83,79.0,88.0,4.0,,,,,,,,,,81.0,76.0,86.0,84.0,67.0,100.0,8045,28,21.0,35.0,2.0
2812,48491,Texas,Williamson,,4314.0,4427.0,4238.0,4617.0,1.0,,,,,2451.0,1854.0,3047.0,,5971.0,5173.0,6769.0,,3442.0,3119.0,3765.0,,4960.0,4689.0,5231.0,,12.0,11.0,13.0,1.0,2.8,2.6,3.1,1.0,4.3,4.0,4.5,1.0,,7.0,7.0,8.0,1.0,,,,8.0,8.0,9.0,13.0,12.0,14.0,7.0,7.0,7.0,7.0,6.0,7.0,13.0,10.0,15.0,1.0,30.0,29.0,32.0,1.0,7.8,1.0,19.0,17.0,21.0,1.0,91.0,1.0,21.0,21.0,22.0,4.0,53.0,207.0,26.0,22.0,29.0,3.0,1876.0,317.7,3.0,12.0,11.0,12.0,1.0,,,,2.0,1.0,3.0,15.0,12.0,17.0,21.0,19.0,22.0,7.0,7.0,8.0,67052.0,12.0,11.0,14.0,1.0,420.0,68.0,1471:1,1.0,382.0,59.0,1683:1,1.0,966.0,150.0,666:1,1.0,2222.0,1.0,,951.0,3517.0,2634.0,2151.0,39.0,1.0,23.0,28.0,35.0,29.0,41.0,56.0,1.0,37.0,57.0,41.0,45.0,58.0,371652,395349,94,94.0,94.0,1.0,140668,180554,78,76.0,80.0,1.0,13586.0,340568.0,4.0,1.0,7.0,6.0,9.0,1.0,19.0,4.0,19.0,11.0,3.0,164834.0,46002.0,3.6,1.0,25111.0,149869.0,17.0,15.0,18.0,1.0,380,6.2,4.0,1192.0,42.0,39.0,44.0,1.0,,,,9.0,6.0,14.0,42.0,33.0,52.0,22.0,18.0,25.0,54.0,51.0,58.0,9.9,4.0,Yes,2.0,12,11.0,13.0,10,9,10,2,2,3,1,1,1,2.0,72,71.0,73.0,1.0,67.0,61.0,72.0,57.0,52.0,62.0,72.0,68.0,77.0,67.0,65.0,69.0,68.0,67.0,70.0,304082,45,43.0,46.0,4.0
2813,48493,Texas,Wilson,,585.0,6721.0,5863.0,7579.0,1.0,,,,,,,,,,,,,5992.0,4819.0,7165.0,,7611.0,6296.0,8927.0,,16.0,15.0,18.0,1.0,3.4,3.2,3.7,1.0,4.8,4.5,5.0,2.0,,7.0,7.0,8.0,2.0,,,,,,,,,,9.0,8.0,10.0,6.0,5.0,7.0,17.0,14.0,19.0,1.0,37.0,35.0,38.0,2.0,8.4,1.0,25.0,23.0,27.0,1.0,66.0,2.0,21.0,20.0,22.0,4.0,8.0,39.0,21.0,12.0,30.0,2.0,108.0,211.5,1.0,18.0,16.0,21.0,1.0,,,,,,,,,,24.0,20.0,28.0,14.0,11.0,17.0,7228.0,17.0,15.0,19.0,1.0,22.0,42.0,2365:1,2.0,15.0,29.0,3417:1,3.0,23.0,45.0,2229:1,3.0,2630.0,2.0,,,,3768.0,2388.0,30.0,2.0,,,19.0,23.0,32.0,41.0,2.0,,35.0,30.0,40.0,41.0,29977,33556,89,88.0,91.0,1.0,7191,11893,60,54.0,67.0,1.0,1100.0,24999.0,4.4,1.0,13.0,9.0,18.0,1.0,,40.0,,14.0,9.0,153284.0,36375.0,4.2,2.0,1800.0,11914.0,15.0,11.0,19.0,1.0,31,6.0,4.0,174.0,69.0,59.0,80.0,2.0,,,,,,,,,,49.0,36.0,65.0,83.0,68.0,98.0,9.3,4.0,No,1.0,13,10.0,16.0,7,6,9,6,4,8,0,0,1,2.0,77,75.0,80.0,2.0,,,,,,,,,,70.0,61.0,80.0,67.0,60.0,74.0,22736,63,59.0,68.0,4.0
2814,48495,Texas,Winkler,,139.0,12457.0,9621.0,15293.0,4.0,,,,,,,,,,,,,8721.0,5884.0,12449.0,,18523.0,13042.0,25532.0,,21.0,19.0,23.0,3.0,3.8,3.5,4.1,2.0,4.7,4.5,5.0,1.0,,10.0,8.0,12.0,4.0,,,,,,,,,,9.0,6.0,11.0,11.0,8.0,15.0,18.0,16.0,20.0,2.0,38.0,36.0,39.0,2.0,8.2,1.0,31.0,28.0,33.0,3.0,98.0,1.0,20.0,19.0,21.0,2.0,12.0,39.0,31.0,22.0,39.0,4.0,32.0,399.5,3.0,43.0,35.0,53.0,3.0,,,,,,,,,,45.0,35.0,58.0,40.0,25.0,62.0,1551.0,23.0,20.0,26.0,3.0,2.0,25.0,3944:1,3.0,2.0,27.0,3708:1,3.0,,,,2.0,4991.0,4.0,,,,3617.0,5188.0,15.0,4.0,,,,16.0,13.0,25.0,4.0,,,,27.0,21.0,3321,4630,72,65.0,79.0,4.0,998,2038,49,38.0,60.0,3.0,287.0,3726.0,7.7,4.0,22.0,15.0,29.0,2.0,,,,21.0,11.0,122919.0,29186.0,4.2,2.0,329.0,2242.0,15.0,8.0,22.0,1.0,6,7.6,3.0,52.0,133.0,99.0,174.0,4.0,,,,,,,,,,96.0,61.0,144.0,190.0,124.0,278.0,7.1,1.0,No,1.0,13,9.0,18.0,7,3,11,3,0,5,4,0,7,2.0,86,81.0,91.0,4.0,,,,,,,,,,86.0,79.0,94.0,87.0,76.0,97.0,3363,33,24.0,42.0,3.0
2815,48497,Texas,Wise,,1029.0,7899.0,7148.0,8649.0,1.0,,,,,,,,,,,,,5187.0,3977.0,6650.0,,8851.0,7903.0,9799.0,,16.0,15.0,19.0,1.0,3.7,3.4,3.9,2.0,4.9,4.7,5.2,3.0,,6.0,6.0,7.0,1.0,,,,,,,,,,6.0,5.0,7.0,6.0,5.0,7.0,19.0,16.0,22.0,2.0,35.0,33.0,37.0,1.0,7.7,1.0,26.0,23.0,28.0,2.0,44.0,4.0,22.0,21.0,23.0,4.0,23.0,81.0,28.0,23.0,34.0,3.0,132.0,188.6,1.0,24.0,22.0,27.0,1.0,,,,,,,,,,28.0,23.0,33.0,24.0,21.0,26.0,12674.0,21.0,19.0,24.0,2.0,28.0,39.0,2539:1,3.0,16.0,22.0,4482:1,3.0,36.0,50.0,1992:1,3.0,3211.0,2.0,,,,2285.0,3207.0,31.0,2.0,,,40.0,16.0,32.0,48.0,1.0,,,26.0,43.0,48.0,39254,45709,86,85.0,87.0,2.0,9377,16884,56,50.0,61.0,2.0,1600.0,32980.0,4.9,2.0,14.0,10.0,18.0,1.0,,,6.0,18.0,12.0,137551.0,33839.0,4.1,1.0,3910.0,16888.0,23.0,18.0,29.0,2.0,71,10.0,3.0,279.0,82.0,72.0,92.0,3.0,,,,,,,,,,58.0,41.0,80.0,90.0,79.0,102.0,9.1,3.0,Yes,2.0,15,13.0,17.0,11,9,13,4,3,5,2,1,3,3.0,80,77.0,82.0,2.0,,,,,,,,,,76.0,71.0,81.0,79.0,76.0,81.0,32243,51,47.0,55.0,4.0
2816,48499,Texas,Wood,,900.0,9465.0,8361.0,10569.0,3.0,,,,,,,,,,,,,,,,,,,,,17.0,15.0,19.0,1.0,3.6,3.3,4.0,2.0,4.8,4.5,5.1,2.0,,6.0,6.0,7.0,1.0,,,,,,,13.0,7.0,20.0,8.0,6.0,10.0,6.0,5.0,7.0,21.0,18.0,24.0,3.0,35.0,34.0,37.0,1.0,6.8,3.0,25.0,22.0,27.0,1.0,39.0,4.0,21.0,20.0,22.0,4.0,12.0,47.0,26.0,18.0,34.0,3.0,108.0,237.2,2.0,29.0,26.0,33.0,2.0,,,,,,,12.0,6.0,20.0,23.0,15.0,32.0,34.0,30.0,39.0,6998.0,22.0,19.0,25.0,3.0,17.0,37.0,2723:1,3.0,16.0,35.0,2867:1,2.0,19.0,41.0,2414:1,3.0,2968.0,2.0,,,,,,34.0,1.0,,27.0,31.0,35.0,34.0,42.0,2.0,,32.0,37.0,30.0,42.0,27843,32318,86,84.0,88.0,2.0,4202,8343,50,44.0,57.0,3.0,1011.0,17988.0,5.6,3.0,22.0,14.0,29.0,2.0,,,,20.0,19.0,108891.0,23977.0,4.5,2.0,2060.0,8529.0,24.0,18.0,31.0,2.0,61,13.2,1.0,211.0,94.0,81.0,106.0,4.0,,,,,,,80.0,39.0,148.0,65.0,36.0,107.0,99.0,85.0,114.0,9.1,3.0,Yes,2.0,16,13.0,18.0,12,10,15,2,1,3,2,2,3,3.0,78,77.0,80.0,2.0,,,,,,,,,,68.0,56.0,81.0,78.0,74.0,83.0,16773,45,39.0,51.0,4.0
2817,48501,Texas,Yoakum,,115.0,9331.0,7036.0,11625.0,3.0,,,,,,,,,,,,,,,,,,,,,21.0,19.0,24.0,3.0,3.9,3.6,4.2,3.0,4.7,4.5,5.0,1.0,,6.0,5.0,8.0,1.0,,,,,,,,,,5.0,4.0,7.0,7.0,4.0,11.0,18.0,15.0,20.0,1.0,38.0,36.0,40.0,2.0,7.5,1.0,31.0,29.0,34.0,4.0,90.0,1.0,19.0,19.0,20.0,2.0,2.0,10.0,20.0,5.0,39.0,2.0,15.0,172.2,1.0,43.0,35.0,52.0,3.0,,,,,,,,,,47.0,37.0,59.0,32.0,19.0,50.0,2359.0,31.0,28.0,35.0,4.0,2.0,23.0,4351:1,4.0,1.0,13.0,7607:1,4.0,2.0,26.0,3804:1,4.0,2424.0,1.0,,,,3123.0,1222.0,19.0,4.0,,,,14.0,22.0,20.0,4.0,,,,12.0,23.0,3420,4691,73,64.0,82.0,4.0,971,2093,46,34.0,59.0,3.0,257.0,3284.0,7.8,4.0,19.0,12.0,26.0,2.0,,,,,,144050.0,36368.0,4.0,1.0,407.0,2522.0,16.0,6.0,27.0,1.0,7,8.0,3.0,37.0,86.0,60.0,118.0,3.0,,,,,,,,,,80.0,51.0,120.0,105.0,58.0,176.0,6.9,1.0,Yes,2.0,11,5.0,16.0,3,0,7,8,2,13,0,0,1,1.0,79,72.0,86.0,2.0,,,,,,,,,,74.0,63.0,86.0,83.0,76.0,89.0,3298,32,20.0,43.0,3.0
